,CUS_ID,Ypred
0,3,0.038199622
1,5,0.14800112
2,20,0.026449686
3,48,0.01835573
4,49,0.17018457
5,55,0.01835573
6,62,0.017317403
7,68,0.040518943
8,72,0.019000039
9,73,0.02235727
10,84,0.017317403
11,135,0.06852816
12,149,0.01835573
13,154,0.018299967
14,155,0.017317403
15,156,0.01835573
16,176,0.022661103
17,206,0.038275756
18,217,0.017317403
19,255,0.0017858698
20,256,0.0018284398
21,280,0.013576332
22,308,0.0017858698
23,323,0.0018888931
24,330,0.004312777
25,370,0.0022320058
26,374,0.0025734897
27,427,0.0014426035
28,430,0.16602582
29,432,0.0057046465
30,439,0.0037003027
31,446,0.0022094408
32,472,0.0037710487
33,476,0.010144135
34,528,0.0044825953
35,563,0.011395653
36,593,0.0148314815
37,619,0.010858416
38,647,0.025600435
39,703,0.026742443
40,716,0.0046305666
41,737,0.0018331243
42,815,0.06495961
43,833,0.0064383736
44,875,0.009733544
45,876,0.016597582
46,905,0.001458277
47,965,0.0032701152
48,982,0.001458277
49,993,0.04053099
50,996,0.0018984788
51,1007,0.0045040464
52,1038,0.002075727
53,1049,0.0015674641
54,1061,0.004311979
55,1070,0.005342093
56,1079,0.0027398772
57,1094,0.07740539
58,1126,0.010135649
59,1127,0.005460468
60,1192,0.0013894717
61,1193,0.05552175
62,1218,0.05314661
63,1251,0.0017091703
64,1265,0.025951264
65,1280,0.0036701597
66,1283,0.016640646
67,1304,0.0061433567
68,1307,0.017372856
69,1312,0.016992398
70,1322,0.0324702
71,1344,0.0014592168
72,1370,0.009884213
73,1410,0.0029184087
74,1414,0.011155643
75,1415,0.018469049
76,1420,0.027282018
77,1441,0.0014405587
78,1447,0.0023551895
79,1467,0.03145579
80,1498,0.0022279879
81,1525,0.01912817
82,1545,0.005628213
83,1546,0.015896013
84,1548,0.011913236
85,1573,0.0014405587
86,1582,0.07965952
87,1593,0.0121125225
88,1606,0.0019238567
89,1611,0.0038102113
90,1637,0.049769476
91,1699,0.010512635
92,1710,0.007901881
93,1712,0.0087929955
94,1727,0.0017859744
95,1772,0.0070221713
96,1774,0.006780096
97,1790,0.013175254
98,1791,0.030258615
99,1805,0.031009065
100,1818,0.011761371
101,1820,0.0067890664
102,1841,0.008886864
103,1850,0.0029264244
104,1895,0.026496684
105,1901,0.002054375
106,1967,0.07740994
107,1981,0.0022279879
108,2000,0.011808768
109,2019,0.002442844
110,2023,0.0067393696
111,2038,0.0023621777
112,2063,0.0035007643
113,2070,0.048645623
114,2130,0.0029171407
115,2133,0.0026589734
116,2137,0.017386748
117,2147,0.043452617
118,2169,0.0052609346
119,2173,0.035946794
120,2182,0.0030298422
121,2187,0.082771145
122,2214,0.011101714
123,2224,0.0016829618
124,2238,0.020124214
125,2250,0.0041161072
126,2328,0.021769749
127,2363,0.0014426035
128,2377,0.0020306564
129,2387,0.010151482
130,2388,0.0021052684
131,2398,0.0013894717
132,2418,0.008410961
133,2467,0.0029050314
134,2481,0.0034506759
135,2486,0.004040349
136,2487,0.009807099
137,2519,0.0763049
138,2524,0.0139502
139,2546,0.014761497
140,2606,0.0070429128
141,2637,0.0016296261
142,2648,0.010631289
143,2672,0.19960111
144,2679,0.011663158
145,2713,0.026623927
146,2724,0.009537136
147,2731,0.0438394
148,2740,0.0027235847
149,2761,0.009251985
150,2769,0.02164714
151,2779,0.0013894717
152,2800,0.043618158
153,2814,0.0019903423
154,2816,0.01594247
155,2820,0.0343759
156,2845,0.009884213
157,2857,0.0018331243
158,2880,0.023483796
159,2902,0.04517987
160,2917,0.1041038
161,2930,0.017472986
162,2972,0.0073394626
163,2978,0.015489359
164,2981,0.006477916
165,3015,0.0018331243
166,3016,0.0075642862
167,3060,0.00404981
168,3070,0.0074246083
169,3083,0.017099937
170,3124,0.0082942685
171,3125,0.0021857116
172,3128,0.0015183967
173,3140,0.008527244
174,3147,0.010568773
175,3174,0.027408129
176,3188,0.0022325804
177,3207,0.0050831735
178,3224,0.003881527
179,3234,0.012889373
180,3241,0.0013894717
181,3265,0.0013894717
182,3289,0.0026186684
183,3293,0.0079899905
184,3295,0.024654068
185,3340,0.0046149134
186,3367,0.0045040464
187,3374,0.005577997
188,3377,0.03923376
189,3379,0.047872994
190,3411,0.00916046
191,3426,0.004963326
192,3437,0.0013894717
193,3486,0.0028481458
194,3510,0.0039068493
195,3511,0.032479584
196,3609,0.002160038
197,3650,0.021787345
198,3672,0.0014592168
199,3673,0.008436153
200,3677,0.0027903947
201,3697,0.18239205
202,3735,0.23859362
203,3748,0.0036665797
204,3752,0.0022461656
205,3761,0.04739174
206,3799,0.0106516015
207,3856,0.0024017377
208,3875,0.043915816
209,3927,0.04359509
210,3929,0.21518397
211,3931,0.008800317
212,3938,0.0039737774
213,3959,0.004143754
214,3964,0.013484852
215,3982,0.047737528
216,3989,0.004454121
217,3996,0.007467907
218,4032,0.003648834
219,4074,0.016336037
220,4089,0.11574788
221,4103,0.010661536
222,4109,0.012049833
223,4128,0.027912151
224,4133,0.046231825
225,4145,0.0013845176
226,4186,0.018832305
227,4224,0.004233219
228,4244,0.0020306564
229,4246,0.0020420398
230,4256,0.083200075
231,4272,0.0062640854
232,4310,0.050967075
233,4314,0.036476016
234,4317,0.034531154
235,4323,0.003043467
236,4325,0.0036158105
237,4328,0.0047432026
238,4329,0.01386301
